page_id	text	label	Pattern Category
ext_20290	Subscribe to the Meesho newsletter for 5% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20291	Subscribe to the Reliance Smart Bazaar newsletter for 25% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20292	Subscribe to the Croma newsletter for 10% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20293	Subscribe to the JioGames newsletter for 5% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20294	Subscribe to the Meesho newsletter for 25% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20295	Subscribe to the Reliance Smart Bazaar newsletter for 20% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20296	Subscribe to the Google Drive newsletter for 20% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20297	Subscribe to the IndiaMART newsletter for 5% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20298	Subscribe to the Tata CLiQ newsletter for 20% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20299	Subscribe to the Reliance Smart Bazaar newsletter for 15% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20300	Subscribe to the Fitbit newsletter for 20% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20301	Subscribe to the Google Drive newsletter for 10% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20302	Subscribe to the Amazon Prime Video newsletter for 25% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20303	Subscribe to the Snapdeal newsletter for 15% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20304	Subscribe to the AJIO newsletter for 15% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20305	Subscribe to the Hostinger newsletter for 25% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20306	Subscribe to the Paytm Money newsletter for 25% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20307	Subscribe to the AJIO newsletter for 20% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20308	Subscribe to the MakeMyTrip newsletter for 15% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20309	Subscribe to the Fitbit newsletter for 10% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20310	Subscribe to the Amazon newsletter for 25% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20311	Subscribe to the Hostinger newsletter for 5% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20312	Subscribe to the JioGames newsletter for 10% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20313	Subscribe to the Reliance Smart Bazaar newsletter for 10% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20314	Subscribe to the Snapdeal newsletter for 25% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20315	Subscribe to the Myntra newsletter for 5% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20316	Subscribe to the Tata CLiQ newsletter for 5% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20317	Subscribe to the JioGames newsletter for 15% off your first order? [Not now] [Subscribe]	1	Nagging
ext_20318	Close [X] (clicking actually opens IndiaMART's advertiser page in a new tab)	1	Bait and Switch
ext_20319	Watch HD video free [Button] (signs you up for Amazon marketing deals)	1	Bait and Switch
ext_20320	Free trial of Myntra (the 'free' plan silently becomes paid after 15 days)	1	Bait and Switch
ext_20321	Get 30% off air fryer! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20322	Play bluetooth speaker game now [Button] (installs an unrelated extension by default)	1	Bait and Switch
ext_20323	Play coffee maker game now [Button] (installs an unrelated extension by default)	1	Bait and Switch
ext_20324	Free trial of Reliance Smart Bazaar (the 'free' plan silently becomes paid after 6 months)	1	Bait and Switch
ext_20325	Your download is ready — click Start (installs the Quick Heal toolbar)	1	Bait and Switch
ext_20326	Play sunglasses game now [Button] (installs an unrelated extension by default)	1	Bait and Switch
ext_20327	Watch HD video free [Button] (signs you up for Hostinger marketing deals)	1	Bait and Switch
ext_20328	Convert your Aadhaar Copy for free (leads to a ₹999.00/month premium subscription)	1	Bait and Switch
ext_20329	Order the office chair shown — you receive a cheaper look-alike from Amazon instead.	1	Bait and Switch
ext_20330	Claim your free reward! [Link] (leads to a screen requiring a credit card)	1	Bait and Switch
ext_20331	Check your credit score free (requires enrolling in Flipkart monitoring at ₹1999.00)	1	Bait and Switch
ext_20332	Check your credit score free (requires enrolling in Amazon Prime Video monitoring at ₹99.00)	1	Bait and Switch
ext_20333	Download free Bank Statement [Button] (redirects to a recurring signup page)	1	Bait and Switch
ext_20334	Tap to read full article (article is locked behind a ₹99.00/mo Meesho membership)	1	Bait and Switch
ext_20335	Get 40% off jacket! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20336	Play water bottle game now [Button] (installs an unrelated extension by default)	1	Bait and Switch
ext_20337	Get 20% off water bottle! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20338	Get 30% off blender! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20339	Tap to read full article (article is locked behind a ₹1499.00/mo Myntra membership)	1	Bait and Switch
ext_20340	Play blender game now [Button] (installs an unrelated extension by default)	1	Bait and Switch
ext_20341	Close [X] (clicking actually opens Amazon Prime Video's advertiser page in a new tab)	1	Bait and Switch
ext_20342	Your download is ready — click Start (installs the Zoho Books toolbar)	1	Bait and Switch
ext_20343	Check your credit score free (requires enrolling in Google Drive monitoring at ₹299.00)	1	Bait and Switch
ext_20344	Free trial of Meesho (the 'free' plan silently becomes paid after 3 months)	1	Bait and Switch
ext_20345	Get 10% off water bottle! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20346	Order the backpack shown — you receive a cheaper look-alike from IndiaMART instead.	1	Bait and Switch
ext_20347	Download free Insurance Policy [Button] (redirects to a recurring signup page)	1	Bait and Switch
ext_20348	Download free Aadhaar Copy [Button] (redirects to a recurring signup page)	1	Bait and Switch
ext_20349	Advertised: bluetooth speaker for ₹999.00. At checkout only the 1 year rental is offered.	1	Bait and Switch
ext_20350	Tap to read full article (article is locked behind a ₹1499.00/mo Tata CLiQ membership)	1	Bait and Switch
ext_20351	Play jacket game now [Button] (installs an unrelated extension by default)	1	Bait and Switch
ext_20352	Convert your Aadhaar Copy for free (leads to a ₹499.00/month premium subscription)	1	Bait and Switch
ext_20353	Order the office chair shown — you receive a cheaper look-alike from MakeMyTrip instead.	1	Bait and Switch
ext_20354	Get 50% off wallet! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20355	Get 10% off coffee maker! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20356	Check your credit score free (requires enrolling in Croma monitoring at ₹99.00)	1	Bait and Switch
ext_20357	Order the office chair shown — you receive a cheaper look-alike from Tata CLiQ instead.	1	Bait and Switch
ext_20358	Check your credit score free (requires enrolling in IndiaMART monitoring at ₹999.00)	1	Bait and Switch
ext_20359	Your download is ready — click Start (installs the Microsoft 365 toolbar)	1	Bait and Switch
ext_20360	Get 50% off sunglasses! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20361	Watch HD video free [Button] (signs you up for BigBasket marketing deals)	1	Bait and Switch
ext_20362	Install K7 Total Security to speed up downloads (also changes your default search engine)	1	Bait and Switch
ext_20363	Tap to read full article (article is locked behind a ₹999.00/mo Google Drive membership)	1	Bait and Switch
ext_20364	Convert your Insurance Policy for free (leads to a ₹499.00/month premium subscription)	1	Bait and Switch
ext_20365	Your download is ready — click Start (installs the Busy Accounting toolbar)	1	Bait and Switch
ext_20366	Order the yoga mat shown — you receive a cheaper look-alike from Amazon Prime Video instead.	1	Bait and Switch
ext_20367	Advertised: air fryer for ₹1999.00. At checkout only the 7 days rental is offered.	1	Bait and Switch
ext_20368	Tap to read full article (article is locked behind a ₹199.00/mo Reliance Smart Bazaar membership)	1	Bait and Switch
ext_20369	Advertised: sneakers for ₹799.00. At checkout only the 3 months rental is offered.	1	Bait and Switch
ext_20370	Convert your Aadhaar Copy for free (leads to a ₹149.00/month premium subscription)	1	Bait and Switch
ext_20371	Advertised: office chair for ₹1499.00. At checkout only the 6 months rental is offered.	1	Bait and Switch
ext_20372	Order the air fryer shown — you receive a cheaper look-alike from Hostinger instead.	1	Bait and Switch
ext_20373	Check your credit score free (requires enrolling in Meesho monitoring at ₹1999.00)	1	Bait and Switch
ext_20374	Order the yoga mat shown — you receive a cheaper look-alike from Paytm Money instead.	1	Bait and Switch
ext_20375	Install TallyPrime to speed up downloads (also changes your default search engine)	1	Bait and Switch
ext_20376	Watch HD video free [Button] (signs you up for Flipkart marketing deals)	1	Bait and Switch
ext_20377	Free trial of Myntra (the 'free' plan silently becomes paid after 6 months)	1	Bait and Switch
ext_20378	Watch HD video free [Button] (signs you up for Amazon Prime Video marketing deals)	1	Bait and Switch
ext_20379	Advertised: headphones for ₹999.00. At checkout only the 15 days rental is offered.	1	Bait and Switch
ext_20380	Tap to read full article (article is locked behind a ₹99.00/mo Reliance Smart Bazaar membership)	1	Bait and Switch
ext_20381	Close [X] (clicking actually opens Fitbit's advertiser page in a new tab)	1	Bait and Switch
ext_20382	Install Zoho Books to speed up downloads (also changes your default search engine)	1	Bait and Switch
ext_20383	Get 30% off water bottle! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20384	Convert your Insurance Policy for free (leads to a ₹199.00/month premium subscription)	1	Bait and Switch
ext_20385	Your download is ready — click Start (installs the K7 Total Security toolbar)	1	Bait and Switch
ext_20386	Watch HD video free [Button] (signs you up for Google Drive marketing deals)	1	Bait and Switch
ext_20387	Advertised: water bottle for ₹799.00. At checkout only the 15 days rental is offered.	1	Bait and Switch
ext_20388	Get 40% off sunglasses! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20389	Advertised: air fryer for ₹149.00. At checkout only the 7 days rental is offered.	1	Bait and Switch
ext_20390	Advertised: headphones for ₹299.00. At checkout only the 1 month rental is offered.	1	Bait and Switch
ext_20391	Convert your PAN Card Copy for free (leads to a ₹99.00/month premium subscription)	1	Bait and Switch
ext_20392	Order the office chair shown — you receive a cheaper look-alike from Flipkart instead.	1	Bait and Switch
ext_20393	Check your credit score free (requires enrolling in Myntra monitoring at ₹499.00)	1	Bait and Switch
ext_20394	Check your credit score free (requires enrolling in Google Drive monitoring at ₹1499.00)	1	Bait and Switch
ext_20395	Convert your Salary Slip for free (leads to a ₹149.00/month premium subscription)	1	Bait and Switch
ext_20396	Get 40% off smartwatch! (the discount code only works on a costlier bundle)	1	Bait and Switch
ext_20397	Close [X] (clicking actually opens AJIO's advertiser page in a new tab)	1	Bait and Switch
ext_20398	Order the headphones shown — you receive a cheaper look-alike from Reliance Smart Bazaar instead.	1	Bait and Switch
ext_20399	Order the water bottle shown — you receive a cheaper look-alike from Fitbit instead.	1	Bait and Switch
ext_20400	Tap to read full article (article is locked behind a ₹799.00/mo Reliance Smart Bazaar membership)	1	Bait and Switch
ext_20401	Advertised: bluetooth speaker for ₹1999.00. At checkout only the 1 year rental is offered.	1	Bait and Switch
ext_20402	Watch HD video free [Button] (signs you up for JioGames marketing deals)	1	Bait and Switch
ext_20403	Free trial of Fitbit (the 'free' plan silently becomes paid after 15 days)	1	Bait and Switch
ext_20404	Close [X] (clicking actually opens Paytm Money's advertiser page in a new tab)	1	Bait and Switch
ext_20405	Convert your Salary Slip for free (leads to a ₹999.00/month premium subscription)	1	Bait and Switch
ext_20406	Download free GST Invoice [Button] (redirects to a recurring signup page)	1	Bait and Switch
ext_20407	Advertised: phone case for ₹799.00. At checkout only the 1 year rental is offered.	1	Bait and Switch
ext_20408	Close [X] (clicking actually opens Reliance Smart Bazaar's advertiser page in a new tab)	1	Bait and Switch
ext_20409	Order the office chair shown — you receive a cheaper look-alike from BigBasket instead.	1	Bait and Switch
ext_20410	Order the sneakers shown — you receive a cheaper look-alike from JioGames instead.	1	Bait and Switch
ext_20411	Close [X] (clicking actually opens Hostinger's advertiser page in a new tab)	1	Bait and Switch
ext_20412	Order the air fryer shown — you receive a cheaper look-alike from Amazon instead.	1	Bait and Switch
ext_20413	Advertised: smartwatch for ₹799.00. At checkout only the 6 months rental is offered.	1	Bait and Switch
ext_20414	Download free PAN Card Copy [Button] (redirects to a recurring signup page)	1	Bait and Switch
ext_20415	Tap to read full article (article is locked behind a ₹499.00/mo Meesho membership)	1	Bait and Switch
ext_20416	Free trial of IndiaMART (the 'free' plan silently becomes paid after 15 days)	1	Bait and Switch
ext_20417	Convert your Salary Slip for free (leads to a ₹799.00/month premium subscription)	1	Bait and Switch
ext_20418	Watch HD video free [Button] (signs you up for IndiaMART marketing deals)	1	Bait and Switch
ext_20419	Free trial of IndiaMART (the 'free' plan silently becomes paid after 1 year)	1	Bait and Switch
ext_20420	Install Microsoft 365 to speed up downloads (also changes your default search engine)	1	Bait and Switch
ext_20421	Order the bluetooth speaker shown — you receive a cheaper look-alike from Fitbit instead.	1	Bait and Switch
ext_20422	Advertised: air fryer for ₹149.00. At checkout only the 6 months rental is offered.	1	Bait and Switch
ext_20423	Convert your Salary Slip for free (leads to a ₹1499.00/month premium subscription)	1	Bait and Switch
ext_20424	Check your credit score free (requires enrolling in Tata CLiQ monitoring at ₹1999.00)	1	Bait and Switch
ext_20425	Download free Salary Slip [Button] (redirects to a recurring signup page)	1	Bait and Switch
